z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
80,101,Hg,0,,0,,,1/2-,1,3.6,,1,s,3.6,0.1,EC+B+,73,2,A,27,2,ECP,0.013,0.003,,0.5071,0.0007,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,1,X,0,,,(7/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,2,Y,0,,210,13/2+,1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,3,,64,,,3/2-,1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,4,Y,75.2,1.3,210,(11/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,5,,80.5,1,,(5/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,6,X,90.7,1.3,,(9/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,7,X,248.4,1,,(11/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,8,,263.9,1.5,,(9/2-),2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,9,,269,,,3/2-,2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,10,Y,315.7,0.8,210,(15/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,11,X,400.1,1.3,,(13/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,12,Y,416.8,0.8,210,(17/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,13,,535.2,1.8,,(13/2-),2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,14,X,575.7,1.3,,(15/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,15,Y,656.3,1,210,(19/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,16,X,766.3,1.4,,(17/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,17,Y,794.2,1.1,210,(21/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,18,,889.7,2,,(17/2-),2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,19,X,979.5,1.5,,(19/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,20,Y,1083.9,1.2,210,(23/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,21,X,1198.6,1.7,,(21/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,22,Y,1238.2,1.5,210,(25/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,23,,1325.3,2.3,,(21/2-),2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,24,X,1453.6,1.8,,(23/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,25,Y,1587.9,1.6,210,(27/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,26,X,1691.1,2,,(25/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,27,Y,1749.4,1.8,210,(29/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,28,,1835.9,2.5,,(25/2-),2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,29,X,1987,2.1,,(27/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,30,Y,2161,1.9,210,(31/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,31,X,2240.6,2.2,,(29/2-),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,32,Y,2323.2,2.1,210,(33/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,33,,2411,3,,(29/2-),2,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,34,Y,2786,2.1,210,(35/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
80,101,Hg,35,Y,2952.7,2.3,210,(37/2+),1,,,,,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17

