z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
37,45,Rb,0,,0,,,1+,1,1.2575,,2,m,75.45,0.012,EC+B+,100,,,,,,,,,0.554403,0.000016,0.23,0.1,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,1,,69,1.5,,5-,1,6.472,,6,h,23299.2,21.6,EC+B+,100,,IT,0.33,,,,,,1.5096,0.0011,1.22,0.27,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,2,,88.9,0.9,,(2-),1,1.66,,14,ns,0.00000000166,0.00000000014,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,3,,189.6,1.2,,3(-),1,0.21,,14,ns,0.00000000021,0.00000000014,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,4,,192.2,1.6,,6+,1,12.3,,6,ns,0.0000000123,0.0000000006,,,,,,,,,,,4.02,0.05,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,5,,210,1.6,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,6,,225.7,1.2,,(2),1,0.28,,14,ns,0.00000000028,0.00000000014,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,7,,244.6,1.2,,(3-),1,0.35,,14,ns,0.00000000035,0.00000000014,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,8,,256.2,1.6,,7(+),1,5,LT,,ns,0.000000005,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,9,,266.9,0.9,,(2+),1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,10,,302,1.6,,8(+),1,5,LT,,ns,0.000000005,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,11,,310.2,1.3,,(4-),1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,12,,340.4,1.2,,(3),1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,13,,394.2,1.5,,(6-),1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,14,,439.9,1.5,,(5-),1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,15,,484.9,1.5,,6-,1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
37,45,Rb,16,,534,1.7,,(4),1,,,,,,,,,,,,,,,,,,,,,1-Mar-2019,J. K. TULI and  E. BROWNE,2025-10-16
