z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
12,19,Mg,0,,0,,,1/2+,1,270,,2,ms,0.27,0.002,B-,100,,B-N,6.2,1.9,,,,,-0.8834,0.00015,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,1,,49.93,0.06,,3/2+,1,12.0,,4,ns,0.000000012,0.0000000004,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,2,,220.87,0.06,,(3/2)-,1,133,,8,ps,0.000000000133,0.000000000008,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,3,,460.78,0.1,,(7/2-),1,10.5,,8,ns,0.0000000105,0.0000000008,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,4,,673.09,0.07,,3/2+,2,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,5,,941.92,0.09,,(1/2- 3/2-),1,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,6,,944.03,0.09,,5/2+,1,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,7,,1028.66,0.09,,(1/2- 3/2-),2,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,8,,1154,0.5,,(7/2+),1,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,9,,1389.8,1,,,,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,10,,1435.94,0.08,,(1/2- 3/2-),3,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,11,,2015.14,0.09,,5/2+,2,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16
12,19,Mg,12,,2243.66,0.06,,1/2+,2,,,,,,,,,,,,,,,,,,,,,24-Jun-2022,Jun Chen and Balraj Singh,2025-10-16

