z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
106,157,Sg,0,,0,,,,,1.0,,2,s,1,0.2,A,70,,SF,30,,,,,,,,,,31-Jul-1999,AGDA ARTNA-COHEN,2025-10-17
106,157,Sg,1,X,0,,,,,,,,,,,,,,,,,,,,,,,,,31-Jul-1999,AGDA ARTNA-COHEN,2025-10-17
106,157,Sg,2,X,130,,,,,,,,,,,,,,,,,,,,,,,,,31-Jul-1999,AGDA ARTNA-COHEN,2025-10-17
106,157,Sg,3,Y,0,,,,,0.12,,,s,0.12,,A,,,IT,,,,,,,,,,,31-Jul-1999,AGDA ARTNA-COHEN,2025-10-17

