z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
99,155,Es,0,,0,,,(7+),1,275.7,,5,d,23820480,43200,A,100,,B-,0.000174,0.000008,SF,0.000003,,,4.4,0.4,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,1,,80.1,0.1,,(8+),1,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,2,,84.2,2.5,,2+,1,39.3,,2,h,141480,720,B-,98,2,IT,3,,A,0.32,0.01,,2.9,0.07,3.7,0.5,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,3,,171.1,0.1,,(9+),1,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,4,,214.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,5,,289.9,0.3,,(7+),2,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,6,,376.8,0.2,,(8+),2,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,7,,403.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,8,,447.9,0.1,,(8-),1,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17
99,155,Es,9,,469.2,0.2,,(7+:10+),1,,,,,,,,,,,,,,,,,,,,,31-Jan-2019,BALRAJ SINGH,2025-10-17

