z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
87,116,Fr,0,,0,,,9/2-,1,0.55,,1,s,0.55,0.01,A,100,,,,,,,,,3.74,0.04,-0.47,0.02,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,1,,161.9,0.4,,(7/2-),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,2,,337,,,(5/2-),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,3,,361,6,,1/2+,1,43,,4,ms,0.043,0.004,IT,80,4,A,20,4,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,4,,426,1,,13/2+,1,0.37,,5,us,0.00000037,0.00000005,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,5,,476.4,0.1,,(13/2-),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,6,,789.1,1.1,,(15/2+),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,7,,1035,0.23,,(17/2-),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,8,,1035.6,1.1,,(17/2+),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17
87,116,Fr,9,,1672.7,0.4,,(21/2-),1,,,,,,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2025-10-17

