mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,175.6,142,29,10,1,5,0.05,1NU,,,68,92,Er,,0,,0+,28.58,,9,h,102888,324,EC,100,,318,29,67,93,Ho,1-May-2021,N. NICA,2025-10-17
,,,,0.000000028,67.11,251,29,90,9,4.7,0.047,A,,,68,92,Er,,0,,0+,28.58,,9,h,102888,324,EC,100,,318,29,67,93,Ho,1-May-2021,N. NICA,2025-10-17

