mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,0.0,380,20,8,,6,,1NU,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,,136.38,240,20,0.27,0.15,7,0.3,A,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,,154.00,224,25,0.037,0.011,7.8,0.2,,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,,86.28,290,20,0.07,,7.8,,,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,,151.86,230,20,0.66,0.06,6.6,0.1,A,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,0.0000000276,32.68,350,20,4,,5.8,,1U,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,,139.92,240,20,0.20,0.03,7.1,0.1,,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17
,,,,0.00000000035,158.80,220,20,92,8,4.4,0.1,A,,,46,54,Pd,,0,,0+,3.63,,9,d,313632,7776,EC,100,,378,25,45,55,Rh,31-Jan-2021,Balraj Singh and Jun Chen,2025-10-17

