mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,0.0,51.91,0.07,100,0,14.8,,2U,,,52,71,Te,,0,,1/2+,9.2E+16,GT,,Y,2.903237189662464e24,,EC,100,,51.9,19,51,72,Sb,15-Apr-2021,Jun Chen,2025-10-17

