mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,617.68,247,0.9,0.0169,0.0003,9.29,0.01,,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,0.000000000003,821.73,43,0.9,0.000160,0.00001,9.59,0.04,1NU,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,0.00000000167,400.6583,464,0.9,96.2,0.6,6.098,0.004,A,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,,0.0,864.7,0.9,1.1,0.6,8.6,0.3,1NU,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,,468.6,396.1,1,0.00037,0.00006,11.4,0.1,1U,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,0.000000000885,198.6063,666.1,0.9,0.047,0.018,10,0.2,1U,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,0.000000000273,279.5428,585.2,0.9,2.1,0.4,8,0.1,1NU,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,0.0000000000029,572.41,292.3,0.9,0.0387,0.0005,9.08,0.007,1NU,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17
,,,,0.0000000000112,264.6581,600,0.9,0.5,0.5,8.3,,1NU,,,34,41,Se,,0,,5/2+,119.78,,5,d,10348992,4320,EC,100,,864.7,9,33,42,As,30-Jun-2013,ALEXANDRU NEGRET and  BALRAJ SINGH,2025-10-17

