mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,346.5,399.6,1.3,0.025,0.005,9.43,0.09,1U,,,69,98,Tm,,0,,1/2+,9.25,,2,d,799200,1728,EC,100,,746.1,13,68,99,Er,22-Aug-2023,Balraj Singh and Jun Chen,2025-10-17
,,,,0.00000000147,264.874,481.2,1.3,28,6,6.87,0.09,1NU,,,69,98,Tm,,0,,1/2+,9.25,,2,d,799200,1728,EC,100,,746.1,13,68,99,Er,22-Aug-2023,Balraj Singh and Jun Chen,2025-10-17
,,,,2.269,207.801,538.3,1.3,70,17,6.58,0.11,1NU,,,69,98,Tm,,0,,1/2+,9.25,,2,d,799200,1728,EC,100,,746.1,13,68,99,Er,22-Aug-2023,Balraj Singh and Jun Chen,2025-10-17
,,,,,531.54,214.6,1.3,1.6,0.4,7.28,0.11,A,,,69,98,Tm,,0,,1/2+,9.25,,2,d,799200,1728,EC,100,,746.1,13,68,99,Er,22-Aug-2023,Balraj Singh and Jun Chen,2025-10-17

