mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,67.67,572,3,1.6,0.016,7.9,0.079,A,,,89,137,Ac,,0,,(1),29.37,,12,h,105732,432,EC,17,3,642,4,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2025-10-17
,,,,,0.0,640,3,4,3.6,7.7,0.4,A,,,89,137,Ac,,0,,(1),29.37,,12,h,105732,432,EC,17,3,642,4,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2025-10-17
,,,,,253.73,386,3,11.3,1,6.7,0.1,A,,,89,137,Ac,,0,,(1),29.37,,12,h,105732,432,EC,17,3,642,4,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2025-10-17

