mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,0.0,50.6,0.5,100,0,11.73,0.03,1U,,,82,123,Pb,,0,,5/2-,1.70E+7,,9,Y,536467741568064,28401233377132.8,EC,100,,50.6,17,81,124,Tl,20-Apr-2020,F.G. KONDEV,2025-10-17

