mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,558.6,0.0+Y,91.3,2,100,0,4.7,,A,,,74,104,W,,0,,0+,21.6,,3,d,1866240,25920,EC,100,,191,54,73,105,Ta,31-May-2008,E. Achterberg and  O.A. Capurro and  G.V. Marti,2025-10-17

