z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
5,6,B,1,2124.693,0.027,1/2-,0,0,,3/2-,0,2124.473,0.027,100,,M1,,,,,,,0.58,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,2,4444.98,0.07,5/2-,0,0,,3/2-,0,4444.03,0.08,100,,M1+E2,0.158,,,,6.1,,0.29,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,3,5020.3,0.3,3/2-,1,2124.693,0.027,1/2-,0,2895.3,0.4,14.4,0.6,M1+E2,0.19,,,,40,,0.54,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,3,5020.3,0.3,3/2-,0,0,,3/2-,1,5018.98,0.4,85.6,0.6,M1+E2,-0.036,0.013,,,0.57,,0.63,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,4,6741.85,0.08,7/2-,2,4444.98,0.07,5/2-,0,2296.63,0.13,30,2,M1,,,,,,,0.035,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,4,6741.85,0.08,7/2-,0,0,,3/2-,1,6739.53,0.16,70,2,E2,,,,,1.26,,,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,5,6791.8,0.3,1/2+,3,5020.3,0.3,3/2-,0,1771.31,0.3,4,0.3,E1,,,0.0083,,,,,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,5,6791.8,0.3,1/2+,1,2124.693,0.027,1/2-,1,4665.9,0.4,28.5,1.1,E1,,,0.00325,,,,,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,5,6791.8,0.3,1/2+,0,0,,3/2-,2,6789.81,0.5,67.5,1.1,E1,,,0.0025,,,,,,,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,6,7285.51,0.43,5/2+,3,5020.3,0.3,3/2-,0,2264.9,,7.5,1,E1+M2,0.028,,0.022,,,,,,190,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
5,6,B,6,7285.51,0.43,5/2+,2,4444.98,0.07,5/2-,1,2840.23,,5.5,1,E1+M2,-0.08,,0.0081,,,,,,180,,,,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2025-10-17
