z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
55,82,Cs,1,455.491,0.003,5/2+,0,0,,7/2+,0,455.49,0.003,100,,E2,,,,,6.8,,,,,,0.0122,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,2,848.88,0.04,,1,455.491,0.003,5/2+,0,393.35,0.06,22.5,1.5,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,2,848.88,0.04,,0,0,,7/2+,1,848.95,0.06,100,5,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,3,1184.69,0.04,(11/2+),0,0,,7/2+,0,1184.67,0.05,100,,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,4,1273.2,0.06,,0,0,,7/2+,0,1273.23,0.1,100,,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,6,1564.11,0.06,,2,848.88,0.04,,0,715.2,0.2,13,3,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,6,1564.11,0.06,,1,455.491,0.003,5/2+,1,1108.63,0.06,100,9,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,6,1564.11,0.06,,0,0,,7/2+,2,1564,0.2,19.5,2.4,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,7,1569.83,0.04,,1,455.491,0.003,5/2+,0,1114.32,0.06,100,7,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,7,1569.83,0.04,,0,0,,7/2+,1,1569.77,0.07,93,7,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,8,1574.83,0.06,,1,455.491,0.003,5/2+,0,1119.33,0.06,100,6,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,8,1574.83,0.06,,0,0,,7/2+,1,1574.83,0.15,67,9,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,9,1651.23,0.06,,2,848.88,0.04,,0,802.4,0.4,8,3,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,9,1651.23,0.06,,1,455.491,0.003,5/2+,1,1195.75,0.06,100,6,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,9,1651.23,0.06,,0,0,,7/2+,2,1651.14,0.2,9.1,1.3,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,10,1671.69,0.11,(15/2+),3,1184.69,0.04,(11/2+),0,487,0.1,100,,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,11,1783.46,0.05,,1,455.491,0.003,5/2+,0,1327.98,0.06,7.1,0.6,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,11,1783.46,0.05,,0,0,,7/2+,1,1783.43,0.06,100,5,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,12,1867.86,0.04,9/2-,7,1569.83,0.04,,0,298,0.07,100,8,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
55,82,Cs,12,1867.86,0.04,9/2-,4,1273.2,0.06,,1,594.7,0.06,71,8,,,,,,,,,,,,,,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-10-17
