z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
35,37,Br,1,100.76,0.15,(3-),0,0,,1+,0,101.3,0.3,100,,(M2),,,,,,,,,0.000007,,1.145,0.021,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,2,124.13,0.09,(1),0,0,,1+,0,124.4,0.2,100,,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,3,131.09,0.15,(2-),1,100.76,0.15,(3-),0,30.4,0.3,100,,(M1+E2),,,,,,,,,,,30,40,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,4,162.67,0.07,,2,124.13,0.09,(1),0,38.8,0.2,1.8,0.5,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,4,162.67,0.07,,0,0,,1+,1,162.7,0.1,100,8,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,5,218.07,0.13,(1 3),3,131.09,0.15,(2-),0,87.2,0.5,100,5,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,5,218.07,0.13,(1 3),1,100.76,0.15,(3-),1,117.6,0.2,12,3,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,5,218.07,0.13,(1 3),0,0,,1+,2,218.8,0.5,7,3,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,6,229.66,0.23,(3+),0,0,,1+,0,229.1,0.6,100,,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,7,289.35,0.08,(3+),0,0,,1+,0,289,0.1,100,,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
35,37,Br,8,309.84,0.06,1+,5,218.07,0.13,(1 3),0,91.5,0.5,0.3,0.06,,,,,,,,,,,,,,1-May-2009,D. Abriola(a) and  A.A. Sonzogni,2025-10-17
