z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
65,87,Tb,1,235.39,0.09,3-,0,0,,2-,0,235.4,0.1,,,M1,,,,,,,,,,,0.2,,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,2,256.93,0.13,1+,0,0,,2-,0,256.93,0.13,,,E1,,,0.000035,,,,,,,,0.0245,0.0004,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,3,277.19,0.1,3-,0,0,,2-,0,277.2,0.1,,,M1,,,,,,,,,,,0.128,,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,4,283.29,0.05,4-,3,277.19,0.1,3-,0,6.1,,,,,,,,,,,,,,,,,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,4,283.29,0.05,4-,1,235.39,0.09,3-,1,48,0.2,1.97,0.15,M1,,,,,,,,,,,2.93,,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,4,283.29,0.05,4-,0,0,,2-,2,283.29,0.05,100,,E2,,,,,,,,,,,0.0744,,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,5,342.15,0.16,5-,4,283.29,0.05,4-,0,58.9,0.2,100,6,M1,,,,,,,0.0000094,,,,10.1,,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,5,342.15,0.16,5-,3,277.19,0.1,3-,1,65,0.3,2.7,0.2,[E2],,,,,0.0239,,,,,,13.7,0.4,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,5,342.15,0.16,5-,1,235.39,0.09,3-,2,106.6,0.3,3.7,0.2,[E2],,,,,0.00276,,,,,,2.06,0.04,31-Aug-2013,M. J. MARTIN,2025-10-17
65,87,Tb,6,501.74,0.19,8+,5,342.15,0.16,5-,0,159.59,0.1,,,E3,,,,,,,,,,,4.01,,31-Aug-2013,M. J. MARTIN,2025-10-17
