z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
21,23,Sc,1,67.868,0.0014,1-,0,0,,2+,0,67.8679,0.0014,100,,E1,,,0.00001034,,,,,,,,0.0846,0.0012,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,2,146.1915,0.002,0-,1,67.868,0.0014,1-,0,78.3234,0.0014,100,1.1,M1,,,,,,,0.000000871,,,,0.0302,0.0004,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,2,146.1915,0.002,0-,0,0,,2+,1,146.22,,0.095,0.003,[M2],,,,,,,,,0.000673,,0.0459,0.0006,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,3,234.78,0.12,2-,2,146.1915,0.002,0-,0,88.7,1,3,,[E2],,,,,41,,,,,,0.496,0.024,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,3,234.78,0.12,2-,1,67.868,0.0014,1-,1,166.9,0.5,45,3,M1(+E2),0.02,0.02,,,0.042,,0.000234,,,,0.00432,0.00008,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,3,234.78,0.12,2-,0,0,,2+,2,234.8,0.25,100,3,E1(+M2),0,0.05,0.00000461,,,,,,1.8,,0.00182,0.00003,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,4,271.241,0.01,6+,0,0,,2+,0,271.241,0.01,100,,E4,,,,,,,,,,,0.139,0.0019,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,5,349.86,0.09,4+,0,0,,2+,0,349.87,0.1,100,,E2,,,,,3.805,,,,,,0.00258,0.00004,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,6,424.82,0.08,3-,3,234.78,0.12,2-,0,189.9,0.5,45,3,M1(+E2),0.02,0.06,,,1.3,,0.00228,,,,0.00314,0.00014,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
21,23,Sc,6,424.82,0.08,3-,1,67.868,0.0014,1-,1,356.92,0.12,100,3,E2,,,,,16.7,,,,,,0.0024,0.00003,20-Jun-2023,Jun Chen and Balraj Singh,2025-10-17
