z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
68,97,Er,1,47.158,0.004,5/2+,0,0,,5/2-,0,47.155,0.006,100,,E1,,,0.000357,,,,,,,,0.45,0.007,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,2,62.672,0.004,7/2+,1,47.158,0.004,5/2+,0,15.512,0.01,0.56,0.28,M1+E2,0.27,0.07,,,,,,,,,1200,600,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,2,62.672,0.004,7/2+,0,0,,5/2-,1,62.676,0.005,100,2.1,E1,,,,,,,,,,,1.099,0.015,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,3,77.258,0.004,7/2-,2,62.672,0.004,7/2+,0,14.56,0.02,12.7,,(E1),,,0.00091,,,,,,,,11.47,0.17,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,3,77.258,0.004,7/2-,1,47.158,0.004,5/2+,1,30.106,0.008,12.2,,E1,,,0.000099,,,,,,,,1.565,0.022,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,3,77.258,0.004,7/2-,0,0,,5/2-,2,77.253,0.005,100,2.5,M1+E2,2.3,0.4,,,316,,0.00075,,,,7.7,0.16,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,4,97.958,0.009,9/2+,3,77.258,0.004,7/2-,0,20.71,0.02,100,,(E1),,,,,,,,,,,4.39,0.06,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,4,97.958,0.009,9/2+,2,62.672,0.004,7/2+,1,35.28,0.018,75,,M1+E2,0.173,,,,,,,,,,17.5,2.5,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,4,97.958,0.009,9/2+,1,47.158,0.004,5/2+,2,50.77,0.02,3.8,,E2,,,,,,,,,,,46.9,0.7,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,5,167.4,0.1,(11/2+),4,97.958,0.009,9/2+,0,69.4,,100,,D+Q,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,5,167.4,0.1,(11/2+),2,62.672,0.004,7/2+,1,104.6,,47,,,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,6,175.82,0.03,9/2-,3,77.258,0.004,7/2-,0,98.6,0.05,20.6,,[M1+E2],,,,,,,,,,,3.03,0.08,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,6,175.82,0.03,9/2-,2,62.672,0.004,7/2+,1,113.1,,,,,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,6,175.82,0.03,9/2-,0,0,,5/2-,2,175.86,0.07,100,11,(E2),,,,,,,,,,,0.388,0.005,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,7,237.8,0.7,(13/2+),5,167.4,0.1,(11/2+),0,71.2,,45,,D+Q,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,7,237.8,0.7,(13/2+),4,97.958,0.009,9/2+,1,140.3,,100,,(Q),,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,8,242.929,0.004,3/2-,3,77.258,0.004,7/2-,0,165.659,0.015,0.44,0.06,E2,,,,,0.95,,,,,,0.477,0.007,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,8,242.929,0.004,3/2-,1,47.158,0.004,5/2+,1,195.773,0.007,1.62,0.04,E1,,,0.00000125,,,,,,,,0.055,0.0008,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,8,242.929,0.004,3/2-,0,0,,5/2-,2,242.917,0.007,100,2,M1+E2,0.12,,,,0.45,,0.0039,,,,0.234,0.004,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,9,295.8,0.7,(11/2-),6,175.82,0.03,9/2-,0,120.1,,2.4,,,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,9,295.8,0.7,(11/2-),4,97.958,0.009,9/2+,1,197.8,,43,,,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,9,295.8,0.7,(11/2-),3,77.258,0.004,7/2-,2,218.5,,100,12,(Q),,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,10,296.124,0.004,5/2-,8,242.929,0.004,3/2-,0,53.182,0.015,14.7,1.1,M1+E2,0.148,0.012,,,79,,0.025,,,,3.63,0.13,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,10,296.124,0.004,5/2-,6,175.82,0.03,9/2-,1,120.34,0.04,0.14,,(E2),,,,,0.58,,,,,,1.479,0.021,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,10,296.124,0.004,5/2-,3,77.258,0.004,7/2-,2,218.859,0.006,86,5,M1+E2,-0.26,0.07,,,0.77,,0.002,,,,0.306,0.006,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,10,296.124,0.004,5/2-,1,47.158,0.004,5/2+,3,248.962,0.007,20.6,,(E1+M2),0.08,,,,,,,,,,0.036,0.008,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,10,296.124,0.004,5/2-,0,0,,5/2-,4,296.119,0.009,100,2.2,M1+E2,0.4,,,,,,0.00091,,,,0.134,0.005,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,11,297.367,0.005,1/2-,8,242.929,0.004,3/2-,0,54.415,0.011,56.7,1.4,M1(+E2),0.017,,,,1.9,,0.035,,,,2.7,0.04,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,11,297.367,0.005,1/2-,0,0,,5/2-,1,297.369,0.006,100,2,E2,,,,,2.04,,,,,,0.0709,0.001,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,12,356.525,0.004,3/2-,11,297.367,0.005,1/2-,0,59.129,0.022,2.12,0.17,M1+E2,0.77,0.08,,,48,,0.0006,,,,17.1,0.6,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,12,356.525,0.004,3/2-,10,296.124,0.004,5/2-,1,60.399,0.004,25.8,0.5,M1+E2,0.044,,,,2.8,,0.0108,,,,12.13,0.17,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,12,356.525,0.004,3/2-,8,242.929,0.004,3/2-,2,113.599,0.004,56.8,1.2,M1+E2,0.081,,,,0.9,,0.0036,,,,1.974,0.028,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,12,356.525,0.004,3/2-,3,77.258,0.004,7/2-,3,279.264,0.007,21.8,0.7,E2,,,,,0.57,,,,,,0.086,0.0012,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,12,356.525,0.004,3/2-,1,47.158,0.004,5/2+,4,309.4,0.3,2.8,,(E1),,,0.000000089,,,,,,,,0.0172,0.0003,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,12,356.525,0.004,3/2-,0,0,,5/2-,5,356.519,0.012,100,3,M1+E2,0.84,0.13,,,0.32,,0.00012,,,,0.0665,0.0035,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,13,372.4,0.1,(15/2+),7,237.8,0.7,(13/2+),0,134.3,,47,,D+Q,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,13,372.4,0.1,(15/2+),5,167.4,0.1,(11/2+),1,205.1,,100,,,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,14,372.716,0.014,7/2-,10,296.124,0.004,5/2-,0,76.56,0.02,10,,M1(+E2),0.3,,,,,,,,,,6.23,0.13,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,14,372.716,0.014,7/2-,8,242.929,0.004,3/2-,1,129.82,0.04,40,,[E2],,,,,,,,,,,1.124,0.016,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,14,372.716,0.014,7/2-,0,0,,5/2-,2,372.8,0.4,100,,,,,,,,,,,,,,,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,15,384.341,0.007,5/2-,14,372.716,0.014,7/2-,0,11.6,0.02,,,M1,,,,,,,,,,,262,4,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,15,384.341,0.007,5/2-,12,356.525,0.004,3/2-,1,27.879,0.015,1.6,,M1+E2,0.077,0.012,,,,,,,,,24.6,1.8,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,15,384.341,0.007,5/2-,11,297.367,0.005,1/2-,2,86.93,0.01,22.4,,E2,,,,,,,,,,,5.03,0.07,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
68,97,Er,15,384.341,0.007,5/2-,10,296.124,0.004,5/2-,3,88.205,0.015,29.8,3.2,M1+E2,0.12,0.02,,,,,,,,,4.09,0.06,31-Oct-2022,Balraj Singh and Jun Chen,2025-10-17
