z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
36,49,Kr,1,304.871,0.02,1/2-,0,0,,9/2+,0,304.87,0.02,100,,M4,,,,,,,,,,,0.511,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,2,1107.32,0.07,1/2- 3/2-,1,304.871,0.02,1/2-,0,802.41,0.1,100,,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,3,1140.73,0.07,5/2+,0,0,,9/2+,0,1140.78,0.09,100,,[E2],,,,,3.8,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,4,1166.69,0.06,(1/2 3/2 5/2-),1,304.871,0.02,1/2-,0,861.76,0.08,100,,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,5,1223.98,0.07,(5/2-),1,304.871,0.02,1/2-,0,919.06,0.08,100,,(E2),,,,,16,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,6,1342.61,0.05,(3/2+),4,1166.69,0.06,(1/2 3/2 5/2-),0,175.91,0.07,56,3,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,6,1342.61,0.05,(3/2+),3,1140.73,0.07,5/2+,1,201.87,0.09,23.1,1.8,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,6,1342.61,0.05,(3/2+),2,1107.32,0.07,1/2- 3/2-,2,235.58,0.25,8.3,2.6,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,6,1342.61,0.05,(3/2+),1,304.871,0.02,1/2-,3,1037.83,0.08,100,8,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,7,1416.57,0.09,(5/2+),4,1166.69,0.06,(1/2 3/2 5/2-),0,249.94,0.1,30.9,1.7,[E1],,,0.0126,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,7,1416.57,0.09,(5/2+),0,0,,9/2+,1,1416.48,0.13,100,8,(E2),,,,,8.1,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
36,49,Kr,8,1430.6,1,1/2+,1,304.871,0.02,1/2-,0,1125.7,,,,,,,,,,,,,,,,,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2025-10-17
