z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
73,108,Ta,1,6.237,0.02,9/2-,0,0,,7/2+,0,6.24,0.02,100,,E1,,,0.00000201,,,,,,,,70.5,2.5,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,2,136.262,0.013,9/2+,0,0,,7/2+,0,136.269,0.013,100,,M1+E2,0.396,0.011,,,260,,0.068,,,,1.75,0.01,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,3,158.554,0.024,11/2-,1,6.237,0.02,9/2-,0,152.32,0.014,100,,M1+E2,0.5,0.2,,,,,,,,,1.23,0.08,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,4,301.622,0.022,11/2+,2,136.262,0.013,9/2+,0,165.4,0.02,100,,M1+E2,0.363,0.01,,,280,,0.093,,,,1.01,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,4,301.622,0.022,11/2+,0,0,,7/2+,1,301.57,0.21,68,5,E2,,,,,59,,,,,,0.0814,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,5,337.54,0.03,13/2-,3,158.554,0.024,11/2-,0,179,0.02,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,5,337.54,0.03,13/2-,1,6.237,0.02,9/2-,1,331.29,0.03,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,6,482.168,0.023,5/2+,2,136.262,0.013,9/2+,0,345.97,0.04,18.78,0.12,E2,,,,,0.0264,,,,,,0.0544,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,6,482.168,0.023,5/2+,1,6.237,0.02,9/2-,1,475.99,0.09,0.873,0.007,M2+E3,0.5,0.1,,,,,,,0.0207,,0.168,0.008,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,6,482.168,0.023,5/2+,0,0,,7/2+,2,482.17,0.03,100,0.14,M1+E2,4.76,0.04,,,0.0256,,0.000000621,,,,0.0295,0.0008,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,7,495.184,0.022,13/2+,4,301.622,0.022,11/2+,0,193.72,0.05,65,,M1+E2,0.53,,,,370,,0.118,,,,0.61,0.03,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,7,495.184,0.022,13/2+,2,136.262,0.013,9/2+,1,358.881,0.02,100,8,E2,,,,,117,,,,,,0.049,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,8,542.51,0.03,15/2-,5,337.54,0.03,13/2-,0,204.98,0.02,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,8,542.51,0.03,15/2-,3,158.554,0.024,11/2-,1,383.9,0.05,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,9,590.06,0.23,7/2+,6,482.168,0.023,5/2+,0,107.9,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,10,615.19,0.03,1/2+,6,482.168,0.023,5/2+,0,133.027,0.018,100,1.1,E2,,,,,0.0055,,,,,,1.265,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,10,615.19,0.03,1/2+,0,0,,7/2+,1,615.17,0.11,0.54,0.04,M3(+E4),,,,,,,,,,,0.194,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,11,618.99,0.05,3/2+,10,615.19,0.03,1/2+,0,3.9,0.1,,,[M1],,,,,,,,,,,2684,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,11,618.99,0.05,3/2+,6,482.168,0.023,5/2+,1,136.97,0.06,100,21,M1,,,,,,,0.00075,,,,1.83,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,11,618.99,0.05,3/2+,0,0,,7/2+,2,618.66,0.08,2.91,0.14,(E2),,,,,0.00042,,,,,,0.01216,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,12,716.659,0.025,15/2+,7,495.184,0.022,13/2+,0,221.479,0.02,43,,M1+E2,0.49,,,,290,,0.142,,,,0.424,0.019,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,12,716.659,0.025,15/2+,4,301.622,0.022,11/2+,1,415.07,0.03,100,9,E2,,,,,153,,,,,,0.0328,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,13,727.31,0.23,9/2+,9,590.06,0.23,7/2+,0,137.1,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,13,727.31,0.23,9/2+,6,482.168,0.023,5/2+,1,245,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,14,772.97,0.04,17/2-,8,542.51,0.03,15/2-,0,230.47,0.02,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,14,772.97,0.04,17/2-,5,337.54,0.03,13/2-,1,435.42,0.03,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,15,892.9,0.3,11/2+,13,727.31,0.23,9/2+,0,165.5,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
73,108,Ta,15,892.9,0.3,11/2+,9,590.06,0.23,7/2+,1,303,,,,,,,,,,,,,,,,,31-Aug-2005,S. -C. WU,2025-10-17
