z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
51,70,Sb,1,37.1298,0.0002,7/2+,0,0,,5/2+,0,37.1298,0.0002,100,,M1,,,,,,,0.01047,,,,10.88,,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,2,507.597,0.008,3/2+,1,37.1298,0.0002,7/2+,0,470.472,0.013,7.97,0.18,(E2),,,,,26,,,,,,0.00924,0.00013,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,2,507.597,0.008,3/2+,0,0,,5/2+,1,507.591,0.011,100,2,M1+E2,0.137,0.011,,,4.2,,0.079,,,,0.00831,0.00012,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,3,573.142,0.009,1/2+,2,507.597,0.008,3/2+,0,65.548,0.013,0.32,0.03,M1+E2,-0.18,0.1,,,130,,0.024,,,,2.25,0.23,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,3,573.142,0.009,1/2+,0,0,,5/2+,1,573.139,0.011,100,2,E2,,,,,25,,,,,,0.00532,0.00008,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,4,946.989,0.014,9/2+,1,37.1298,0.0002,7/2+,0,909.847,0.018,100,2,M1+E2,,,,,,,,,,,0.00189,0.00021,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,4,946.989,0.014,9/2+,0,0,,5/2+,1,946.989,0.018,11.7,0.3,,,,,,,,,,,,,,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,5,1024,0.3,7/2+,0,0,,5/2+,0,1024,0.25,100,,M1+E2,0.45,0.05,,,15,,0.107,,,,0.001551,0.000024,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,6,1035.429,0.014,9/2+,1,37.1298,0.0002,7/2+,0,998.291,0.011,100,2,M1+E2,,,,,,,,,,,0.00153,0.00017,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,6,1035.429,0.014,9/2+,0,0,,5/2+,1,1035.4,0.1,0.72,0.3,,,,,,,,,,,,,,20-Jan-2009,S. OHYA,2025-10-17
51,70,Sb,7,1139.287,0.02,9/2+ 11/2+,6,1035.429,0.014,9/2+,0,103.85,0.08,0.034,0.012,[M1 E2],,,,,,,,,,,1,0.5,20-Jan-2009,S. OHYA,2025-10-17
