mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1069,29,11.6,1.2,,7271.9,3141,13,4.62,0.05,,1770,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
1432,29,0.7,,,6514.4,3899,13,6.3,,1NU,2161,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
1764,29,57.3,1.5,,5830.9,4582,13,4.66,0.03,A,2510,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
2046,29,11.9,0.8,,5251.2,5162,13,5.57,0.04,A,2806,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
2068,29,1.9,0.3,,5206.1,5207,13,6.39,0.08,A,2829,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
2159,29,10.7,0.7,,5021.5,5391,13,5.72,0.04,A,2923,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
2377,29,0.4,,,4575.2,5838,13,7.3,,1U,3140,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
2565,29,7,3,,4192.7,6220,13,6.1,0.2,A,3344,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17
3008,30,2.3,,,3290.9,7122,13,6.9,,1U,3793,7,15,21,P,,0,,4-,5.6,,3,s,5.6,0.3,B-,100,,10413,13,16,20,S,31-Dec-2011,NINEL NICA and  JOHN CAMERON AND BALRAJ SINGH,2025-10-17

