mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1945,29,3.4,0.6,,2641.22,4479,60,5.38,0.09,,2533,32,48,77,Cd,,0,,(3/2+),0.68,,4,s,0.68,0.04,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
1971,29,9.4,0.9,,2585.06,4535,60,4.96,0.06,,2559,31,48,77,Cd,,0,,(3/2+),0.68,,4,s,0.68,0.04,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2005,56,1.58,0.22,,2863.31,4257,60,5.61,0.09,,,,48,77,Cd,X,,,(11/2-),0.48,,3,s,0.48,0.03,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2013,29,14.9,1.2,,2497.46,4623,60,4.8,0.05,,2606,31,48,77,Cd,,0,,(3/2+),0.68,,4,s,0.68,0.04,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2027,56,1.44,0.18,,2818.80,4301,60,5.67,0.08,,,,48,77,Cd,X,,,(11/2-),0.48,,3,s,0.48,0.03,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2035,56,6.9,0.6,,2802.12,4318,60,5,0.07,,,,48,77,Cd,X,,,(11/2-),0.48,,3,s,0.48,0.03,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2068,29,9.3,0.9,,2381.30,4739,60,5.05,0.06,,2669,31,48,77,Cd,,0,,(3/2+),0.68,,4,s,0.68,0.04,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2083,29,7.1,0.7,,2349.45,4771,60,5.18,0.06,,2685,31,48,77,Cd,,0,,(3/2+),0.68,,4,s,0.68,0.04,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2111,56,22.7,1.2,,2641.67,4478,60,4.55,0.06,,,,48,77,Cd,X,,,(11/2-),0.48,,3,s,0.48,0.03,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2111,56,9.6,0.6,,2640.29,4480,60,4.92,0.06,,,,48,77,Cd,X,,,(11/2-),0.48,,3,s,0.48,0.03,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
2115,56,1.31,0.15,,2631.58,4488,60,5.79,0.08,,,,48,77,Cd,X,,,(11/2-),0.48,,3,s,0.48,0.03,B-,100,,7064,3,49,76,In,1-Jan-2010,J. KATAKURA,2025-10-17
