mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2993,40,2.7,0.2,,7690,6451,80,4.47,0.05,,3457,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
3156,40,2.6,0.2,,7360,6781,80,4.59,0.05,,3625,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
3663,40,6.8,0.3,,6330,7811,80,4.46,0.03,,4146,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
3944,40,4.5,0.2,,5760,8381,80,4.78,0.03,,4434,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
4226,40,8.9,0.3,,5190,8951,80,4.62,0.03,,4723,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
4927,40,3.2,0.2,,3770,10371,80,5.37,0.04,,5440,40,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
5084,40,6,0.3,,3450,10691,80,5.16,0.03,,5601,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
5237,40,3.3,0.2,,3140,11001,80,5.48,0.04,,5757,40,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
5717,40,9.2,1.9,,2168.2,11973,80,5.2,0.1,A,6247,40,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
6306,40,50,3,0.0000000059,973.88,13167,80,4.67,0.03,A,6853,40,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
6337,40,0.9,,,909.95,13231,80,6.4,,1NU,6883,40,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17
6786,40,3,0.1,,0,14141,80,6.04,0.02,1NU,7342,41,13,22,Al,,0,,(5/2+),38.3,,4,ms,0.0383,0.0004,B-,100,,14170,40,14,21,Si,31-MAY-2015,JUN CHEN AND BALRAJ SINGH,2025-10-17

