mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2167,15,1.8,0.4,,2910.22,4940,30,5.5,0.1,,2770,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
2171,15,3.2,0.6,,2902.42,4948,30,5.2,0.1,,2773,15,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
2225,15,2.7,0.5,,2787.37,5063,30,5.3,0.1,,2835,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
2314,15,1.7,0.5,,2601.0,5249,30,5.6,0.1,,2932,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
2486,15,3.5,0.5,,2239.88,5610,30,5.4,0.1,,3120,15,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
2824,15,5.2,0.5,,1528.86,6321,30,5.48,0.05,,3491,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3046,15,1,0.7,,1061.44,6789,30,6.3,0.3,,3735,17,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3071,15,1.6,0.3,,1010.08,6840,30,6.1,0.1,,3761,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3130,15,2.1,0.8,,885.2,6965,30,6.1,0.2,,3826,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3157,15,3.9,0.4,,829.75,7020,30,5.81,0.05,A,3854,17,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3197,15,5.1,0.5,,743.73,7106,30,5.71,0.05,,3900,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3216,15,3.1,0.3,,704.92,7145,30,5.94,0.05,,3920,17,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3231,15,2.2,0.3,,672.44,7178,30,6.1,0.1,A,3937,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3270,15,6.3,0.6,,591.29,7259,30,5.66,0.05,,3979,17,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3288,15,2.7,0.4,,553.72,7296,30,6,0.1,A,3999,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3306,15,6.7,0.3,,514.65,7335,30,5.66,0.03,A,4018,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3330,15,3.6,0.4,,463.78,7386,30,5.94,0.05,A,4045,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3356,15,8,0.7,,409.76,7440,30,5.61,0.04,,4074,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3425,15,30.8,1.9,0.00000008,263.866,7586,30,5.06,0.03,A,4149,16,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17
3495,15,4,2.2,,116.40,7734,30,6,0.3,2U,4250,17,47,76,Ag,,0,,(7/2+),0.299,,7,s,0.299,0.007,B-,100,,7850,30,48,75,Cd,15-Apr-2021,Jun Chen,2025-10-17

