mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1578,47,6.5,0.7,,3772.1,3124,20,5.44,0.08,,1769,10,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1763,47,3.6,0.5,,3390.6,3505,20,5.89,0.09,,1966,10,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1858,47,25.5,1.3,,3195.2,3701,20,5.14,0.07,,2067,10,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1934,47,19.2,1.1,,3038.69,3857,20,5.33,0.07,,2147,10,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2094,47,9.9,0.8,,2708.8,4187,20,5.77,0.07,A,2317,10,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2271,47,12.9,1.2,,2347.2,4549,20,5.8,0.07,A,2502,11,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2580,47,3.1,,,1715.02,5181,20,6.7,,,2825,11,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2737,47,14.9,1.6,,1394.02,5502,20,6.08,0.07,,2989,11,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2848,47,2.5,1.5,,1167.33,5729,20,6.9,0.3,,3104,11,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2998,47,5.1,1.9,,861.62,6034,20,6.72,0.17,A,3260,10,20,31,Ca,,0,,3/2(-),10.0,,8,s,10,0.8,B-,100,,6918.0,26,21,30,Sc,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17

