mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,11.3,2239,100,,,A,,,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
264,37,0.27,0.11,,1407.4,843,100,7.4,0.3,A,580,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
287,37,0.27,0.11,,1344.7,905,100,7.48,0.25,1NU,620,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
452,39,0.51,0.18,,903.3,1347,100,7.81,0.2,1NU,900,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
467,39,53,6,,865.0,1385,100,5.83,0.13,1NU,920,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
518,40,2.1,0.5,,734.0,1516,100,7.38,0.15,1NU,1000,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
589,40,0.9,0.9,,554.9,1695,100,7.9,0.5,1NU,1110,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
595,40,24,3,,540.7,1709,100,6.51,0.11,1NU,1110,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17
813,41,19,10,583200,0.0,2250,100,7.06,0.24,A,1430,60,91,146,Pa,,0,,(1/2+),8.7,,2,m,522,12,B-,100,,2137,13,92,145,U,15-Mar-2006,M. S. Basunia,2025-10-17

