mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
597,32,0.66,0.11,,3857.53,1582,72,6.06,0.11,A,986,39,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
632,33,3.68,0.22,,3777.19,1663,72,5.4,0.08,A,1030,39,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
785,33,1.59,0.12,,3438.23,2002,72,6.08,0.08,A,1216,39,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
795,93,8.9,1.1,,3644.28,1726,40,5.37,0.2,,,,49,71,In,X,0,,(8-),47.3,,5,s,47.3,0.5,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
825,33,5.5,0.4,,3349.90,2090,72,5.62,0.07,A,1266,38,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
886,94,94,4,,3446.27,1924,40,4.51,0.17,,,,49,71,In,X,0,,(8-),47.3,,5,s,47.3,0.5,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
903,34,18.1,0.8,,3179.06,2261,72,5.24,0.07,A,1359,38,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
958,34,48.3,1.9,,3057.91,2382,72,4.91,0.06,A,1424,38,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1126,34,0.31,0.1,,2695.74,2744,72,7.36,0.15,1NU,1617,37,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1131,34,1.15,0.12,,2685.02,2755,72,6.79,0.07,A,1621,37,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1150,34,3.1,0.3,,2643.34,2797,72,6.39,0.07,A,1647,39,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1168,96,0.1,,,2836.31,2534,40,7.9,,1NU,,,49,71,In,X,0,,(8-),47.3,,5,s,47.3,0.5,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1220,19,0.23,0.06,,2423.3,2947,40,6.44,0.12,A,1726,22,49,71,In,,0,,1+,3.08,,8,s,3.08,0.08,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1233,34,2,0.6,,2465.61,2974,72,6.69,0.14,A,1739,37,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1251,19,0.91,0.16,,2358.3,3012,40,5.88,0.08,A,1760,21,49,71,In,,0,,1+,3.08,,8,s,3.08,0.08,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1253,34,0.8,0.3,,2400.9,3039,72,8.53,0.18,1U,1790,38,49,71,In,,70,60,(5)+,46.2,,8,s,46.2,0.8,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
1334,96,8,,,2481.43,2889,40,6.2,,A,,,49,71,In,X,0,,(8-),47.3,,5,s,47.3,0.5,B-,100,,5370,40,50,70,Sn,1-DEC-2001,K. KITAO and  Y. TENDOW AND A. HASHIZUME,2025-10-17
