mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
199.9,1.5,0.25,0.15,,1147.09,638,4,6.7,0.3,A,439,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
222.9,1.5,1.6,0.3,,1084.27,701,4,6.08,0.09,A,478.8,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
232.4,1.5,1.4,0.3,,1058.81,726,4,6.19,0.1,A,493.8,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
273.8,1.6,4.5,0.5,,949.34,836,4,5.9,0.05,A,562.5,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
279.3,1.6,15.4,1.4,,935.11,850,4,5.39,0.04,A,571.4,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
286.8,1.6,1.6,0.3,,915.67,869,4,6.41,0.09,A,583.3,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
299,1.6,34.8,2.4,,884.24,901,4,5.12,0.04,A,603.1,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
308.8,1.6,4.5,0.5,,859.12,926,4,6.05,0.05,A,618.3,3.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
339.6,1.6,0.33,0.19,,781.02,1004,4,7.3,0.3,A,665.5,3.4,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
345.5,1.6,11.5,1.1,,766.20,1019,4,5.8,0.05,A,673.8,3,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
357,1.6,11.4,1.1,,737.49,1048,4,5.85,0.05,A,690.5,3.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
435.2,1.6,0.3,0.2,,553.06,1232,4,8.4,0.3,1U,803,2.5,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
450.4,1.6,0.5,,,514.61,1270,4,8.2,,1U,825.6,3.3,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
464.1,1.7,3.9,0.6,,475.34,1310,4,6.7,0.1,1NU,845.8,3.3,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
484,1.7,1.5,,,427.62,1357,4,7.1,,1NU,873.4,3.4,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17
486.4,1.7,9.1,1.5,,421.88,1363,4,6.4,0.1,1NU,877.8,2.7,65,98,Tb,,0,,3/2+,19.5,,3,m,1170,18,B-,100,,1785,4,66,97,Dy,12-Apr-2010,C. W. REICH and  BALRAJ SINGH,2025-10-17

