mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
16.5,0.5,0.0032,0.0001,,1197.14,64.4,1.6,6.2,,,48,1.2,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
43.7,0.5,0.013,0.001,,1096.98,164.5,1.6,6.8,,A,121,1.2,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
59.8,0.5,0.035,0.002,,1040.39,221.1,1.6,6.8,,,161.5,1.3,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
67.7,0.5,0.013,0.001,,1013.41,248.1,1.6,7.4,,,180.8,1.1,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
74,0.5,0.027,0.002,,992.05,269.4,1.6,7.2,,1NU,195.7,1.1,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
82.4,0.5,0.24,0.01,,964.208,297.3,1.6,6.4,,1NU,215.3,1.2,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
119.5,0.5,0.26,0.01,,844.072,417.4,1.6,6.8,,,297.9,1.4,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
127.5,0.6,0.27,0.01,,819.209,442.3,1.6,6.9,,A,315.2,1.1,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
168,0.6,0.049,0.004,,695.10,566.4,1.6,8,,1NU,398.6,1.1,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
179.1,0.6,0.3,0.02,,662.261,599.2,1.6,7.3,,1NU,419.9,1.5,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
374.1,0.6,1.96,0.24,,117.715,1143.8,1.6,7.4,,1NU,769.2,1.8,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
390.3,0.6,69,1.4,,74.6640,1211,,5.9,,1NU,796.4,1.7,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
406.8,0.6,9.4,1.9,,31.1309,1230.4,1.6,6.9,,A,823.7,1.8,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17
418.6,0.6,18.7,2.4,,0,1285,,6.6,,A,842.5,1.8,92,147,U,,0,,5/2+,23.45,,2,m,1407,1.2,B-,100,,1261.7,15,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2025-10-17

