mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1484,9,1,0.4,,1099.0,3470,18,6.34,0.09,,1992,9,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1600,9,4.1,1.3,,854.1,3715,18,5.83,0.05,,2122,9,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1621,9,1.4,0.5,,810.4,3770,65,6.31,0.12,,2144,11,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1627,9,3.6,1.1,,797.2,3772,18,5.54,0.03,,2153,9,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1779,9,8.3,2.4,,479.4,4325,40,5.7,0.03,A,2310,11,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1791,9,5.5,1.6,,454.4,4105,38,5.89,0.04,A,2323,11,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1840,9,1.33,0.05,,351.6,4217,18,6.59,0.03,A,2375,11,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1856,9,0.42,0.09,,318.9,4250,18,7.09,0.1,A,2393,10,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1868,9,1,0.3,,293.8,4275,18,6.74,0.14,,2416,11,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1870,9,27,8,,289.7,4260,25,5.28,0.03,A,2408,10,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1895,9,0.95,0.2,,237.6,4331,18,6.78,0.1,,2435,10,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
1926,9,2.6,1,,171.2,4425,13,6.34,0.1,A,2471,9,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17
2002,9,40,13,0.000000226,13.5,4555,18,5.2,0.3,A,2552,10,41,60,Nb,,0,,(5/2+),7.1,,3,s,7.1,0.3,B-,100,,4628,4,42,59,Mo,1-Jul-2006,JEAN BLACHOT,2025-10-17

