mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
60.03,0.55,0.14,0.04,,1386.1,212.1,1.7,5.9,0.1,A,152.5,1.2,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
147.24,0.63,7.2,0.3,,1131.88,466.3,1.7,5.32,0.02,A,319.6,1.2,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
229.91,0.7,0.08,0.05,,915.5,682.7,1.7,7.9,0.3,1U,429.2,1.6,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
238.45,0.7,0.15,0.05,,894.1,704.1,1.7,7.6,0.2,,466.3,1.5,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
378.73,0.73,0.51,0.06,,554.93,1043.3,1.7,7.74,0.06,1NU,665.6,1.7,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
448.9,0.75,7.1,0.4,,392.46,1205.7,1.7,6.83,0.03,A,757.6,1.6,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
461.31,0.75,78.6,1,,364.07,1234.1,1.7,5.83,0.01,A,774.4,1.1,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
465.89,0.76,0.14,0.07,,353.6,1244.6,1.7,8.6,0.2,2NU,758.2,1.7,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17
593.52,0.77,5.9,1,0.499,66.75,1531.4,1.7,7.32,0.08,A,939.6,1,31,42,Ga,,0,,1/2-,4.86,,3,h,17496,108,B-,100,,1598.2,17,32,41,Ge,16-May-2019,BALRAJ SINGH and JUN CHEN,2025-10-17

