mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
12.25,0.6,0.0059,0.0005,,1406.37,48.1,2.3,8.83,0.08,A,35.7,1.7,77,115,Ir,,0,,4+,73.829,,11,d,6378825.6,950.4,B-,95.24,0.04,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
18.13,0.62,0.0039,0.0017,,1383.99,70.5,2.3,9.51,0.2,1NU,52.2,1.7,77,115,Ir,,0,,4+,73.829,,11,d,6378825.6,950.4,B-,95.24,0.04,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
19.72,0.62,0.1026,0.0017,0.000000000041,1378.03,76.5,2.3,8.2,0.05,1NU,56.6,1.7,77,115,Ir,,0,,4+,73.829,,11,d,6378825.6,950.4,B-,95.24,0.04,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
70.01,0.7,5.6,0.03,,1201.0452,240,15,8.077,0.013,A,183.7,1.6,77,115,Ir,,0,,4+,73.829,,11,d,6378825.6,950.4,B-,95.24,0.04,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
160.32,0.79,41.42,0.12,0.0000000000213,920.91854,535,2,8.26,0.007,A,373.2,1.7,77,115,Ir,,0,,4+,73.829,,11,d,6378825.6,950.4,B-,95.24,0.04,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
208.01,0.83,47.98,0.09,0.0000000000042,784.5759,672,4,8.531,0.006,A,462.6,1.7,77,115,Ir,,0,,4+,73.829,,11,d,6378825.6,950.4,B-,95.24,0.04,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
292.24,0.87,0.0025,,0.0000000000265,612.46318,898,,8.4,,1NU,606.3,2.1,77,115,Ir,,56.72,0.005,1-,1.45,,5,m,87,3,B-,0.0175,,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
407.1,0.92,0.008,,0.0000000000437,316.50645,1185,,8.3,,1NU,788,2,77,115,Ir,,56.72,0.005,1-,1.45,,5,m,87,3,B-,0.0175,,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17
535.25,0.95,0.007,,,0.0,1511,,8.8,,1NU,976.7,1.7,77,115,Ir,,56.72,0.005,1-,1.45,,5,m,87,3,B-,0.0175,,1452.9,23,78,114,Pt,15-Jun-2012,Coral M. Baglin,2025-10-17

