mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,1314.3,1742.2,2.4,,,1NU,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
,,,,,696.49,2360,2.4,,,1NU,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
29.14,0.67,0.033,,,2945.7,110.8,2.4,4.6,,,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
71.11,0.76,0.0003,0.0001,,2742.87,254.6,2.4,8.16,0.15,1NU,184.2,2.2,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
92.33,0.77,0.00087,0.00009,,2675.34,322.2,2.4,8.03,0.05,1NU,230.7,2,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
98.9,0.78,0.00015,0.00003,,2654.93,342.6,2.4,8.88,0.09,1NU,244.4,1.6,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
143.21,0.84,0.011,,,2581.8,474.7,2.4,7.1,,1NU,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
213.26,0.87,0.000054,,,2368.3,629.2,2.4,10.4,,1U,418.4,2.2,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
267.19,0.93,1.05,0.04,,2185.67,810.3,,6.311,0.018,A,545.4,1.4,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
306.77,0.96,0.0067,0.0001,,2084.54,913,2.4,8.689,0.008,1NU,607.6,2.2,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
322.85,0.92,0.00062,0.00005,,2072.81,924.7,2.4,10.22,0.04,1U,605.8,2.6,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
526.27,0.99,0.0014,0.0003,,1560.96,1436.5,2.4,10.91,0.1,1U,914,2.5,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
570.2,1.1,0.026,,,1510.6,1545.9,2.4,8.6,,A,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
895,1.1,1.04,0.02,,696.51,2299.5,,9.203,0.009,1U,1413.5,1.4,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17
1222,1.1,97.9,0.4,,0.0,2996,2.9,6.53,0.003,1NU,1773.8,1.7,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2025-10-17

