mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
23.11,0.19,0.54,0.05,,1202.62,89.4,0.7,6.6,0.1,1NU,66.4,0.6,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
60.07,0.21,11.51,0.11,,1069.924,222,2,6.5,0.1,A,162,0.9,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
72.2,0.21,44.8,0.5,,1028.542,263,2,6.1,0.1,A,191.3,0.9,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
85.08,0.22,0.521,0.007,,985.47,306.5,0.7,8.2,0.1,1NU,221.9,0.6,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
85.83,0.22,0.26,0.03,,983.02,309,0.7,8.6,0.1,A,223.57,0.4,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
91.97,0.22,1.254,0.013,,962.765,329.2,0.7,7.9,0.1,1NU,237.2,0.9,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
189.34,0.24,0.0384,0.0021,,661.43,630.6,0.7,10.4,0.1,1NU,441.2,0.8,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
208.56,0.25,0.102,0.003,,605.16,686.8,0.7,10.1,0.1,1NU,478.3,0.8,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17
412.4,0.3,41.1,0.6,,44.051,1248,2,8.4,0.1,A,836.4,0.8,93,145,Np,,0,,2+,2.099,,2,d,181353.6,172.8,B-,100,,1291.4,5,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2025-10-17

