mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1803,20,0.18,0.04,,4992.6,4017,40,5.59,0.1,A,2215,21,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
1909,20,0.16,0.04,,4776.3,4234,40,5.75,0.11,,2326,21,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
2018,20,0.17,0.06,,4553.0,4457,40,5.82,0.16,,2440,21,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
2215,20,0.026,0.009,,4150.0,4860,40,6.81,0.16,,2646,21,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
2538,20,0.52,0.07,,3490.9,5519,40,5.76,0.06,,2982,20,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
2570,20,0.74,0.08,,3427.1,5583,40,5.63,0.05,,3014,20,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
2726,20,0.5,0.07,,3109.5,5900,40,5.91,0.07,A,3176,20,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
3302,20,0.5,0.9,,1940.06,7070,40,6.3,0.8,A,3768,20,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
3422,20,11.3,0.7,,1698.06,7312,40,4.99,0.03,A,3890,20,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17
3774,20,85.8,1.1,,984.69,8025,40,4.3,0.015,A,4251,21,11,16,Na,,0,,5/2+,301,,6,ms,0.301,0.006,B-,100,,9069,4,12,15,Mg,30-Nov-2010,M. Shamsuzzoha Basunia,2025-10-17

