mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
26.9,1.1,0.123,0.006,,1062.420,103,4,5.71,0.06,,76,2.9,54,81,Xe,,0,,3/2+,9.14,,2,h,32904,72,B-,100,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
50,1.2,0.075,0.005,,981.315,184,4,6.71,0.05,,134.5,3.3,54,81,Xe,,0,,3/2+,9.14,,2,h,32904,72,B-,100,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
96.4,1.3,0.00016,0.00016,,1358,334,4,8.4,,,237.5,2.7,54,81,Xe,,526.551,0.013,11/2-,15.29,,5,m,917.4,3,B-,0.6,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
152.8,1.5,0.00003,0.00003,,1192,500,4,9.6,,,347.2,2.6,54,81,Xe,,526.551,0.013,11/2-,15.29,,5,m,917.4,3,B-,0.6,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
173.3,1.5,3.11,0.14,,608.186,557,4,6.67,0.03,A,384.1,2.6,54,81,Xe,,0,,3/2+,9.14,,2,h,32904,72,B-,100,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
173.9,1.5,0.00024,0.00024,,1133,559,4,8.9,,,385.3,2.6,54,81,Xe,,526.551,0.013,11/2-,15.29,,5,m,917.4,3,B-,0.6,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
248.1,1.6,0.59,0.03,,407.989,757,4,7.86,0.03,,509.9,2.5,54,81,Xe,,0,,3/2+,9.14,,2,h,32904,72,B-,100,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
306,1.6,0.003,0.003,,786.9,905,4,8.5,,1NU,599.4,3,54,81,Xe,,526.551,0.013,11/2-,15.29,,5,m,917.4,3,B-,0.6,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
310.2,1.6,96,4,0.00000000028,249.793,910,10,5.94,0.02,A,605.2,3.5,54,81,Xe,,0,,3/2+,9.14,,2,h,32904,72,B-,100,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17
641.4,1.7,0.6,0.6,,0.0,1692,4,8.5,,1U,1054.7,3.4,54,81,Xe,,526.551,0.013,11/2-,15.29,,5,m,917.4,3,B-,0.6,,1169,4,55,80,Cs,22-Jan-2008,BALRAJ SINGH and  ALEXANDER A. RODIONOV and YURI L. KHAZOV,2025-10-17

