mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
171.5,1.9,1.91,0.02,,3137.825,535,5,5,0.1,,364.1,3.1,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
245.4,2,10.3,0.1,,2946.784,726,5,4.8,0.1,,481.7,3,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
279.2,2.2,0.095,0.012,,3091.3,811,5,5.7,0.1,,,,34,49,Se,,228.92,0.07,1/2-,70.1,,4,s,70.1,0.4,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
314.4,2.1,0.9,0.01,,2777.114,896,5,6.2,0.1,,582.6,3.4,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
330.5,2.1,16.4,0.2,,2738.382,935,5,5,0.1,A,605.3,2.5,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
348.9,2.1,26.3,0.2,,2694.305,979,5,4.9,0.1,A,631.3,2.9,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
368.8,2.2,30.7,0.3,,2647.187,1026,5,4.8,0.1,A,658.4,2.9,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
396.9,2.4,0.21,0.15,,2809.71,1092,5,5.9,0.4,,,,34,49,Se,,228.92,0.07,1/2-,70.1,,4,s,70.1,0.4,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
418.2,2.2,0.05,,,2531.592,1141,5,7.8,,,724.2,2.9,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
476.3,2.2,0.94,0.02,,2398.068,1275,5,6.7,0.1,,800.2,3.5,34,49,Se,,0,,9/2+,22.3,,2,m,1338,12,B-,100,,3673,5,35,48,Br,31-Dec-2014,E.A. MCCUTCHAN,2025-10-17
