mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
817,71,3.7,0.5,,10270,2010,100,1.7,,,1170,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
4103,75,12,1,,3543,8737,100,4.1,,,4610,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
4143,50,0.9,0.2,,3512.5,8767,100,5.3,0.1,A,4630,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
4254,50,1.3,0.3,,3286.4,8993,100,5.2,0.1,A,4740,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
4537,50,8.5,0.6,,2714.3,9566,100,4.5,0.1,A,5030,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
4832,50,20.1,1.2,,2118.4,10161,100,4.2,0.1,A,5330,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
4924,50,1.7,0.4,,1932.2,10348,100,5.3,0.1,A,5420,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
5260,50,0.5,,,1254.2,11026,100,6,,2NU,5760,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
5320,50,0.5,,,1131.2,11149,100,6,,,5830,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
5853,50,2,,,55.2,12225,100,5.6,,,6360,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17
5880,50,55,5,,0.0,12280,100,4.2,0.1,A,6390,50,10,18,Ne,,0,,0+,20,,1,ms,0.02,0.001,B-,100,,12290,130,11,17,Na,1-Apr-2013,M. Shamsuzzoha Basunia,2025-10-17

