mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1692,19,1,0.2,,1081.2,3929,40,6.23,0.09,,2236,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
1797,19,2.7,0.3,,861.2,4149,40,5.9,0.06,,2350,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
1853,19,0.7,0.2,,742.3,4268,40,6.54,0.13,,2413,21,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
1859,19,1.8,0.2,,730.6,4279,40,6.14,0.06,,2419,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
1950,19,3.6,0.4,,538.7,4471,40,5.92,0.06,,2518,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
1969,19,3.4,0.4,,500.34,4510,40,5.96,0.06,,2540,21,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
1990,19,2.2,0.3,,454.6,4555,40,6.17,0.07,,2563,21,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2012,19,2.2,0.3,,409.26,4601,40,6.19,0.07,,2587,21,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2029,19,2.2,0.3,,372.97,4637,40,6.2,0.07,,2618,23,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2041,19,42.1,2.4,,349.13,4661,40,4.93,0.04,,2635,21,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2087,19,1.3,0.6,,252.18,4758,40,6.48,0.21,,2684,23,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2117,19,10.6,0.9,,189.60,4820,40,5.59,0.05,,2700,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2125,19,1.4,0.3,,172.55,4837,40,6.48,0.1,2U,2727,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17
2135,19,3.7,0.6,,151.88,4858,40,6.07,0.08,2NU,2738,22,45,68,Rh,,0,,(7/2+),2.80,,12,s,2.8,0.12,B-,100,,4824,10,46,67,Pd,1-May-2009,Jean Blachot,2025-10-17

