mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,65,20,,0+X,15740,240,,,,,,6,14,C,,0,,0+,16.3,,+40-35,ms,0.0163,0.00375,B-,100,,15740,240,7,13,N,31-Dec-2018,C.G. Sheu and  J.H. Kelley,2025-10-17
7610,120,35,20,0.1344,0,15740,240,4.8,0.4,1U,8120,120,6,14,C,,0,,0+,16.3,,+40-35,ms,0.0163,0.00375,B-,100,,15740,240,7,13,N,31-Dec-2018,C.G. Sheu and  J.H. Kelley,2025-10-17

