mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
860,,2.6,1.3,,2702.2,2388,90,5.5,0.2,,1390,48,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
960,,1.7,0.9,,2493.3,2597,90,5.8,0.2,,1502,48,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1030,,0.24,0.22,,2340.6,2749,90,6.8,0.4,,1580,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1110,,2.6,1.4,,2185.8,2904,90,5.8,0.2,,1659,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1120,,0.22,0.14,,2146.9,2943,90,6.9,0.3,,1679,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1270,,7,4,,1835.5,3280,90,5.6,0.3,,1841,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1330,,0.22,0.13,,1725.6,3364,90,7.2,0.3,,1897,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1420,,6,3,,1534.85,3540,130,5.8,0.2,,2001,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1440,,0.8,0.5,,1492.77,3597,90,6.7,0.3,,2022,46,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1490,,0.4,0.3,,1375.0,3715,90,7.1,0.4,,2084,46,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1650,,2.2,1.1,,1055.87,4034,90,6.5,0.2,,2243,47,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
1750,,2.7,2.3,,850.16,4240,90,6.5,0.4,,2351,46,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17
2160,,74,12,,0.0,5090,90,5.45,0.09,,2787,46,24,33,Cr,,0,,(3/2)-,21.1,,10,s,21.1,1,B-,100,,4961.3,24,25,32,Mn,24-Sep-1998,M. R. BHAT,2025-10-17

