mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,555.8,1834,183,,,1NU,,,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
,,19,8,0.0682,514.7,1875,188,6.6,0.3,1NU,1178,29,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
72,15,0.23,0.05,,2140,250,20,5.5,0.4,,181,35,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
80,15,0.47,0.06,,2114,276,28,5.3,0.3,,201,35,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
87,15,0.28,0.05,,2093,297,30,5.6,0.3,,216,35,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
90,16,1.39,0.14,,2082,308,31,5,0.3,,223,35,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
153,17,7.7,1.1,,1891.6,498,50,4.9,0.2,,350,33,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
163,17,1.7,0.3,,1864.4,526,53,5.6,0.2,,370,33,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
188,18,3.2,0.4,,1793.1,597,60,5.5,0.2,,416,32,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
225,18,0.61,0.06,,1690.7,699,70,6.5,0.2,,480,32,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
228,18,0.48,0.1,,1682.3,708,71,6.6,0.2,,486,32,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
251,19,0.2,0.04,,1620,770,77,7.1,0.2,,523,31,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
298,19,37.1,1.4,0.0000000001,1496.8,893,89,5.1,0.1,A,598,31,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
309,19,1.8,0.3,,1468.4,922,92,6.4,0.2,A,617,31,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
470,21,0.26,0.04,,1068.1,1322,132,7.8,0.1,A,856,30,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
501,21,5.5,0.4,,992.0,1398,140,6.6,0.1,1NU,903,30,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
531,21,12.4,0.9,,919.9,1470,147,6.3,0.1,1NU,943,30,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17
577,21,3.1,0.4,,811.1,1579,158,7.1,0.1,1NU,1008,29,69,106,Tm,,0,,(1/2+),15.2,,5,m,912,30,B-,100,,2390,50,70,105,Yb,1-Jun-2004,M. SHAMSUZZOHA BASUNIA,2025-10-17

