mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
21.28,0.46,0.041,0.014,,1230.12,80.8,1.3,6.75,0.15,,59.8,1,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
23.79,0.47,0.00021,0.00007,,1220.8,90.1,1.3,9.18,0.15,,66.7,1,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
32.08,0.47,0.015,0.006,,1190.46,120.4,1.3,7.71,0.18,1NU,88.8,1,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
100.76,0.55,0.0205,0.0012,,960.17,433,4,9.03,0.03,1NU,250.8,1.3,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
126.95,0.57,0.55,0.004,,879.456,433,4,7.893,0.007,1NU,304.9,1.3,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
131.89,0.57,0.751,0.017,,864.556,450,4,7.806,0.012,1NU,315.2,0.8,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
144.52,0.58,0.0126,0.0012,,826.84,484.1,1.3,9.7,0.05,,340.2,0.7,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
148,0.58,0.051,0.012,,816.562,494.3,1.3,9.12,0.11,1NU,347.1,0.8,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
162.93,0.59,5.1,0.04,,772.876,539,2,7.243,0.006,1NU,375.9,0.9,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
193.42,0.61,66.2,0.3,0.0000000000115,685.797,622,2,6.35,0.005,A,433,0.9,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
215.02,0.62,4.3,1,0.00000000054,625.517,682,4,7.67,0.11,1NU,471.7,1.3,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
217.61,0.62,5.4,1,0.00000000005,618.370,687,2,7.59,0.08,1NU,476.1,1.2,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
401.69,0.65,2.2,1,,134.247,1178,8,9.9,0.7,1U,782.7,1.1,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17
457.08,0.7,16.9,0.9,,0.0,1312,2,8.081,0.024,1NU,854.9,1.3,74,113,W,,0,,3/2-,23.80,,3,h,85680,108,B-,100,,1312.5,11,75,112,Re,1-Nov-2008,M. S. Basunia,2025-10-17

