mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,25,4,,3357.0+X,6172.977264059153,0,,,,,,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
3860,190,0.25,0.07,,911.3,8618.7,2.1,7.1,,,4739.1,1.2,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
3860,190,0.58,0.12,,917.7,8612.3,0.4,6.7,,,4735.36,0.23,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
3950,190,0.64,0.12,,727.05,8802.92,0.16,6.7,,,4836.03,0.09,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
3970,190,3.1,0.6,,665.33,8864.64,0.09,6,,,4868.82,0.05,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
3970,190,0.32,0.08,,682.56,8847.41,0.17,7,,,4858.83,0.1,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4060,190,4,0.7,,488.05,9041.92,0.1,6,,,4962.09,0.06,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4060,190,0.27,0.08,,481.83,9048.1,0.2,7.1,,,4965.69,0.14,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4100,190,0.23,0.13,,389.64,9140.33,0.13,7.2,,,5015.05,0.07,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4120,190,0.61,0.21,,362.29,9167.68,0.23,6.8,,,5028.84,0.13,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4140,190,3.4,0.7,,316.56,9213.41,0.09,6.1,,,5052.31,0.05,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4150,190,0.91,0.18,,279.27,9250.7,0.12,6.7,,,5073.34,0.06,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4150,190,1.6,0.4,,282.73,9247.24,0.1,6.4,,,5071.5,0.05,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4170,190,1.7,0.4,,236.45,9293.52,0.1,6.4,,,5095.63,0.06,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4210,190,0.31,0.06,,164.79,9365.18,0.2,7.2,,,5133.86,0.11,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4230,190,1,0.8,,124.93,9405.04,0.13,6.6,,,5154.03,0.07,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4250,190,5.3,1,0.0000000006,68.19,9461.78,0.09,5.9,,,5183.78,0.05,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4260,190,5.6,1.3,0.0000000006,46.87,9483.1,0.1,5.9,,,5196.05,0.06,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17
4280,190,45,6,0.352,0.0,9529.96489980297,0,5.02,0.11,,,,55,94,Cs,,0,,,107,,6,ms,0.107,0.006,B-,100,,9530,400,56,93,Ba,23-Aug-2022,Balraj Singh and Jun Chen,2025-10-17

