mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
32.9,2,0.086,0.005,,1211.3,126,7,7.54,0.09,A,93,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
43.6,2,0.21,0.01,,1173.0,164,7,7.51,0.07,A,120,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
55,2.1,0.034,0.004,,1132.9,204,7,8.6,0.07,1NU,149,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
79.1,2.1,24.5,0.4,0.00000000005,1050.90,294,11,6.2,0.04,A,206.8,4.8,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
89.4,2.2,73,1,0.00000000005,1016.86,314,8,5.89,0.04,A,230.7,4.9,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
109.8,2.2,0.04,,,970.7,366,7,9.2,,1U,258,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
122.3,2.3,0.2,0.1,,911.49,426,7,8.85,0.22,1NU,303.5,4.8,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
136.6,2.3,0.75,,,866.79,470,7,8.4,,1NU,333.3,4.8,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
152.1,2.2,0.008,0.002,,832.5,504,7,10.5,0.12,1U,355.4,4.9,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
180.5,2.4,0.03,,,734.4,603,7,10.2,,1NU,422,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
196,2.3,0.03,0.00003,,691.9,645,7,10.4,0.104,1U,453,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
216.7,2.5,0.4,0.3,,628.97,708,7,9.3,0.4,A,491.6,4.7,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
239.7,2.5,0.6,,,563.20,774,7,9.2,,A,534,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
327,3,0.074,0.013,,321.6,1015,7,10.55,0.08,3U,684,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
374.7,2.5,0.8,0,,156.57,1190,20,10.4,,1U,813,5,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17
430,3,0.7,0,,47.58,1295,20,9.9,,1NU,858.6,4.6,91,141,Pa,,0,,(2-),1.32,,2,d,114048,1728,B-,100,,1337,7,92,140,U,1-Nov-2004,E. BROWNE,2025-10-17

