mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
48.4,1.8,0.22,0.018,,1700.57,179,6,7.38,0.06,1NU,131,4.3,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
59.5,1.8,1.3,0.1,,1662.740,217,6,6.87,0.05,1NU,158,4.5,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
75.9,1.9,10,0.8,,1608.417,272,6,6.29,0.05,1NU,196.5,4.4,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
94.4,2,2.4,0.19,,1549.06,331,6,7.19,0.05,1NU,237.1,4.1,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
117.8,2,1.11,0.09,,1476.62,403,6,7.8,0.05,1NU,285.8,4,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
121.3,2,10.1,0.8,,1465.849,414,6,6.88,0.04,1NU,293.2,4,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
194.7,2.1,0.008,0.004,,1286.4,594,6,10.66,0.22,1U,401.8,4,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
202.8,2.1,0.027,0.014,,1262.94,617,6,10.22,0.23,1U,417.6,4.6,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
214.6,2.2,0.244,0.022,,1198.51,681,6,9.23,0.05,A,467.5,4.4,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
224.2,2.2,6.6,0.6,0.00000000795,1172.322,708,6,7.85,0.05,1NU,484.6,3.8,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
230.6,2.3,0.96,0.08,,1154.91,725,6,8.73,0.04,A,495.3,4.3,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
244.4,2.3,0.291,0.024,,1117.80,762,6,9.32,0.04,1NU,518.5,3.8,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
281,2.2,0.29,0.03,,1042.84,837,6,9.86,0.05,1U,560.5,4.5,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
583.9,2.5,1.2,0.2,,260.269,1610,10,10.79,0.08,1U,1044.9,3.6,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
668,3,36,4,0.00000000161,78.750,1790,10,8.6,0.05,1NU,1134,5,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17
691,2.5,29,4,,0.0,1870,10,9.77,0.06,1U,1197,5,69,103,Tm,,0,,2-,63.6,,3,h,228960,1080,B-,100,,1882,5,70,102,Yb,31-May-1995,BALRAJ SINGH,2025-10-17

