mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,3.4,1,,6415+X,3043,12,,,,,,39,59,Y,,465.7,0.7,(7+ 6+),2.32,,8,s,2.32,0.08,B-,90,10,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
,,0.33,0.03,,6415+X,2577,12,,,,,,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
,,3,0.4,,1744.61,7247,12,8.3,0.1,1U,3950,7,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
1980.5,5.8,2.29,0.24,,4492.35,4500,12,5.3,0.1,A,2518,7,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
1999.6,5.8,14.2,1.5,,4452.58,4539,12,4.5,0.1,A,2539,7,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
2025.2,5.8,2.9,0.4,,4399.07,4593,12,5.3,0.1,A,2567,7,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
2086.7,5.8,4,0.5,,4271.11,4721,12,5.2,0.1,A,2633,6,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
2137.8,5.8,37,4,,4165.18,4827,12,4.3,0.1,A,2687,7,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
2164.7,5.8,1.04,0.17,,4108.67,4883,12,5.8,0.1,A,2716,7,39,59,Y,,0,,0-,0.548,,2,s,0.548,0.002,B-,100,,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
2178.4,5.8,1.6,0.4,,4545.86,4912,12,6.3,0.1,,2732,6,39,59,Y,,465.7,0.7,(7+ 6+),2.32,,8,s,2.32,0.08,B-,90,10,8993,12,40,58,Zr,15-Feb-2020,Jun Chen and  Balraj Singh,2025-10-17
