mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
91,17,0.017,0,,3850,317,52,5,,,229,34,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
124,18,0.027,0,,3750,417,52,5.2,,,296,33,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
158,19,0.046,0,,3650,517,52,5.2,,,362,33,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
194,20,0.078,0,,3550,617,52,5.3,,,426,32,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
231,20,0.11,0,,3450,717,52,5.4,,,489,31,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
269,21,0.16,0,,3350,817,52,5.4,,,551,31,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
308,21,0.23,0,,3250,917,52,5.4,,,612,30,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
348,21,0.29,0,,3150,1017,52,5.5,,,672,31,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
389,22,0.29,0,,3050,1117,52,5.6,,,730,30,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
430,22,0.29,0,,2950,1217,52,5.8,,,790,29,59,92,Pr,,0,,(3/2-),18.90,,7,s,18.9,0.07,B-,100,,4164,12,60,91,Nd,20-Nov-2008,BALRAJ SINGH,2025-10-17
