mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
132.31,0.43,0.018,,,4460.4,404.7,1.1,5.7,,,273.1,0.9,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
156.55,0.13,0.004,0.002,,4396.35,468.8,0.3,6.54,0.22,A,312.85,0.2,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
204.99,0.11,0.056,0.006,,4272.59,592.53,0.22,5.76,0.05,A,388.18,0.13,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
243.74,0.46,0.002,,,4176.6,688.5,1.1,7.5,,,445.8,0.9,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
310.35,0.36,0.003,,,4016.3,848.8,0.8,7.6,,,539.42,0.46,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
313.08,0.11,0.09,0.004,,4009.84,855.28,0.21,6.153,0.02,A,542.91,0.2,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
428.93,0.12,0.267,0.011,,3741.27,1123.84,0.22,6.141,0.018,A,696.11,0.12,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
443.6,1.8,0.005,,,3708,1157,4,7.9,,,714.5,2,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
479.35,0.46,0.005,,,3627.2,1237.9,1,8,,,759.4,0.8,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
717.3,0.12,94,0.6,,3103.510,1761.59,0.2,4.384,0.004,A,1045.75,0.11,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
725.25,0.15,0.04,0.021,,3086.33,1778.8,0.3,7.77,0.23,1NU,1054.74,0.2,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17
2209.11,,5.6,0.6,,0,4865.06,0.2,7.54,0.05,1U,2645.88,0.1,16,21,S,,0,,7/2-,5.05,,2,m,303,1.2,B-,100,,4865.13,20,17,20,Cl,15-Jan-2012,JOHN CAMERON and  JUN CHEN AND BALRAJ SINGH and  NINEL NICA,2025-10-17

