mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2662.1,6.3,1.23,0.23,,3091.39,5948,13,6.41,0.09,,3280,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2671.3,6.3,2.92,0.23,,3072.2,5967,13,6.05,0.04,,3291,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2696.5,6.3,0.77,0.16,,3019.5,6019,13,6.64,0.09,,3319,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2703,6.3,2.45,0.25,,3006.07,6033,13,6.14,0.05,,3325,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2733.2,6.3,0.38,0.07,,2942.8,6096,13,6.97,0.08,,3358,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2909.9,6.3,0.75,0.11,,2573.8,6465,13,6.79,0.07,,3549,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2920.3,6.3,0.34,0.07,,2552.04,6487,13,7.14,0.09,,3561,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2949.3,6.3,1.23,0.16,,2491.4,6548,13,6.6,0.06,,3592,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2983.7,6.3,0.41,0.06,,2419.6,6619,13,7.1,0.07,,3629,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
2986.8,6.3,0.69,0.16,,2413.02,6626,13,6.88,0.1,,3632,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
3008.9,6.3,1.53,0.16,,2366.9,6672,13,6.54,0.05,,3656,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
3022.8,6.3,0.6,0.1,,2337.9,6701,13,6.96,0.08,,3672,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
3057.1,6.3,0.92,0.08,,2266.3,6773,13,6.79,0.04,,3709,8,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
3086.6,6.3,0.67,0.09,,2204.6,6834,13,6.95,0.06,,3741,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
3111.4,6.3,3.4,0.4,,2152.70,6886,13,6.26,0.06,,3768,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
3116,6.3,0.77,0.08,,2143.1,6896,13,6.91,0.05,,3772,7,43,67,Tc,,0,,(2 3+),0.900,,13,s,0.9,0.013,B-,100,,9038,13,44,66,Ru,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2025-10-17
