mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,9,0.9,,0.0,3629.9901892603903,0,,,1NU,,,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,3.7,0.037,,1274.0,2356,2,,,1NU,1465,1.5,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,3.4,0.034,,976.8,2653.2,1.6,,,1NU,1632.3,1.4,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,8.6,0.086,,1505.8,2124.2,1.3,,,,1331.9,1.2,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,5.1,0.051,,385.0,3245,2,,,1NU,1965,1.1,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,55,5.5,,982.6,2647.4,1.5,,,1NU,1629.9,1.2,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,2.4,0.024,,563.0,3067,2,,,3NU,1932.5,1.2,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,8,0.8,,39.0,3591,0.9,,,1NU,2157.8,0.5,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,2.3,0.023,,1161,2469,4,,,,1529.3,2.4,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17
,,2,,,874,2756,5,,,1NU,1691.1,3.6,78,125,Pt,,0,,(1/2-),22,,4,s,22,4,B-,100,,3630,200,79,124,Au,4-Jul-2021,F.G. KONDEV,2025-10-17

