mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
15.44,0.32,0.044,0.003,,1337.16,60.2,1.2,5.12,0.04,A,44.8,0.9,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
41.65,0.35,3.6,0.17,0.000000000025,1241.50,155.9,1.2,4.474,0.024,A,114.4,1,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
43.11,0.35,0.065,0.005,,1236.37,161,1.2,6.26,0.04,A,118.1,1,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
44.75,0.35,6.6,0.3,0.00000000006,1230.620,166.8,1.2,4.302,0.022,A,122.1,1,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
63.75,0.36,0.033,0.004,,1165.71,231.7,1.2,7.05,0.06,,168.3,1.2,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
68.48,0.37,1.17,0.05,,1149.97,247.4,1.2,5.594,0.02,A,178.9,1.3,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
99.74,0.39,0.68,0.03,,1049.44,348,1.2,6.306,0.02,1NU,248.8,0.8,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
230.38,0.45,0.016,0.008,,671.9444,725.5,1.2,9,0.22,A,495.9,0.8,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
275.31,0.46,0.012,0.01,,552.0993,845.3,1.2,9.4,0.4,A,570.7,1,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
311.47,0.47,0.018,,0.00000000045,457.9584,939.4,1.2,9.3,,2NU,626,1.5,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
318.17,0.47,0.004,,,440.6426,956.8,1.2,10,,2NU,638.6,0.8,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
319.83,0.45,0.021,,,451.5141,945.9,1.2,9.8,,1U,630.4,1.5,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
378.02,0.48,1.86,0.21,,289.0142,1108.4,1.2,7.59,0.05,1NU,730.5,1.3,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
386.12,0.49,0.46,0.07,,268.7850,1128.6,1.2,8.23,0.07,A,743.4,1,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
434.01,0.49,18.5,1.7,0.0000001331,150.3986,1247,1.2,6.78,0.04,1NU,813.7,1.2,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
445.76,0.5,7.5,0.6,0.000000000117,121.6214,1275.8,1.2,7.21,0.04,A,831.1,0.7,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17
495.89,0.5,59.4,0.5,574067.52,0.0,1397.4,1.2,6.46,0.004,A,901.4,1.2,70,107,Yb,,0,,9/2+,1.911,,3,h,6879.6,10.8,B-,100,,1397.5,12,71,106,Lu,30-Aug-2019,F.G. KONDEV,2025-10-17

