mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,8.4,0.8,,1026.6,10963,890,,,,5790,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,2.5,0.8,,2261.4,9729,890,,,,5130,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,40,,0.237,0.0,11990,890,,,,6300,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,7.1,1.1,,224.1,11766,890,,,,6200,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,1.5,0.4,,564.4,11425,890,,,,6000,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,3.2,0.7,,773.7,11216,890,,,,5890,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,2.2,0.7,,2061.9,9928,890,,,,5230,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,10,6,,97.41,11892,890,,,,6250,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,5.7,0.7,,450.6,11539,890,,,,6050,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,6.1,0.8,,715.9,11274,890,,,,5940,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,1.4,0.3,,1222.0,10768,890,,,,5690,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,6,1.2,,70.8,11919,890,,,,6250,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,1.7,0.5,,401.8,11588,890,,,,6100,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17
,,1.7,0.7,,631.7,11358,890,,,,6000,460,23,38,V,,0,,(3/2- 5/2-),48.3,,10,ms,0.0483,0.001,B-,100,,12320,230,24,37,Cr,25-Mar-2019,BALRAJ SINGH,2025-10-17

