mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1380,15,0.5,,,4403.1,3210,11,5.3,,2NU,1782,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1468,15,0.2,,,4219.6,3393,11,5.8,,A,1896,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1547,15,1,,,4057.0,3556,11,5.2,,,1979,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1606,15,0.3,,,3935.2,3678,11,5.8,,,2043,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1734,15,0.9,,,3671.7,3941,11,5.5,,,2177,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1749,15,0.35,,,3641.5,3971,11,5.9,,A,2193,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1780,15,0.6,,,3577.6,4035,11,5.7,,2U,2193,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1850,15,3,0.9,,3433.0,4180,11,5.06,0.14,A,2300,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
1971,15,28,5,,3184.54,4428,11,4.21,0.09,A,2427,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
2031,15,6,1.6,,3061.7,4551,11,4.93,0.13,A,2490,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
2127,15,7.8,1.5,,2865.6,4747,11,4.9,0.1,A,2590,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
2442,15,21,6,,2224.1,5389,11,4.73,0.13,A,2917,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
2673,15,3,,,1754.27,5859,11,5.7,,2NU,3144,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
2848,15,7,3,,1398.05,6215,11,5.49,0.19,A,3337,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17
3537,15,27,8,,0,7613,11,5.32,0.14,A,4044,6,12,17,Mg,,0,,3/2+,1.30,,12,s,1.3,0.12,B-,100,,7595.4,5,13,16,Al,1-Jan-2012,M. Shamsuzzoha Basunia,2025-10-17

