mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
71.3,0.71,0.000151,0.00001,,2059.89,254.7,2.3,9.08,0.04,,184.1,1.9,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
102.19,0.77,0.000068,0.000008,,1962.84,351.8,2.3,9.88,0.06,1NU,250.2,2.2,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
116.22,0.77,0.000284,0.000014,,1920.43,394.2,2.3,9.43,0.02,1NU,278.9,1.8,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
137.92,0.8,0.0001,0.00007,,1856.62,458,2.3,10.1,0.3,,305,1.7,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
169.64,0.83,0.000587,0.000018,,1766.432,548.2,2.3,9.59,0.02,1NU,379.3,1.8,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
171.53,0.83,0.00254,0.00005,,1761.168,553.4,2.3,8.97,0.01,,382.1,1.6,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
200,0.85,0.0031,0.00005,,1683.145,631.5,2.3,9.08,0.01,1NU,432.3,1.7,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
239.43,0.88,0.000639,0.000013,,1578.156,736.4,2.3,10,0.01,,498.2,2.3,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
246.85,0.89,0.000433,0.000018,,1558.72,755.9,2.3,10.21,0.02,,496.6,1.4,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
255.44,0.89,0.00501,0.0002,0.000000000000044,1536.388,778.2,2.3,9.19,0.02,1NU,523,2.3,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
278.73,0.91,0.0166,0.0005,,1476.489,838.1,2.3,8.78,0.02,1NU,559.6,2.3,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
300.81,0.92,0.291,0.004,,1420.491,894.1,2.3,7.64,0.01,,593.5,2.2,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
316.38,0.92,0.0033,0.00005,,1381.409,933.2,2.3,9.65,0.01,1NU,617,2.2,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
366.83,0.95,0.00135,0.00003,,1256.797,1057.8,2.3,10.24,0.01,1NU,692.2,1.6,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
382.33,0.95,0.0056,0.00013,0.00000000000057,1219.047,1095.5,2.3,9.68,0.01,1NU,713.4,2.3,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
840.9,1.1,29.68,0.31,0.0000000015,165.859,2148.7,2.3,7.087,0.005,1NU,1309.1,1.3,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17
915.9,1.1,69.98,0.31,,0.0,2314.6,2.3,6.845,0.003,1NU,1399.6,1.3,56,83,Ba,,0,,7/2-,82.93,,9,m,4975.8,5.4,B-,100,,2308.5,7,57,82,La,15-Oct-2016,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,2025-10-17

