mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1265,51,0.2,0.1,,1089E1,2926,101,5.12,0.23,,1670,50,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1370,60,0.3,0.1,,1067E1,3146,121,5.08,0.17,,1780,60,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1530,65,0.4,0.1,,1034E1,3476,131,5.15,0.14,,1950,70,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1782,75,1.7,0.4,,982E1,3996,151,4.79,0.13,,2220,80,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1840,33,0.9,0.2,,9700,4116,65,5.12,0.11,,2281,36,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
1893,61,1.2,0.3,,959E1,4226,121,5.05,0.13,,2340,60,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2020,33,0.6,0.2,,9330,4486,65,5.47,0.15,,2470,36,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2157,51,3.1,0.7,,905E1,4766,101,4.87,0.11,,2610,50,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2269,25,1,0.3,,8820,4996,48,5.46,0.14,,2729,25,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2367,18,0.5,0.1,,8620,5196,33,5.83,0.09,,2831,17,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2494,18,0.11,0.05,,8360,5456,33,6.59,0.2,,2963,18,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2616,52,5.1,0.7,,811E1,5706,101,5.01,0.07,,3090,50,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
2955,29,4.9,0.6,,7420,6396,57,5.26,0.06,,3444,31,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
3131,29,27.4,3,,7060,6756,57,4.62,0.06,,3627,31,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
3269,21,2.1,0.3,,6776,7040,40,5.82,0.07,,3769,20,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
3316,20,1.3,0.3,,6684,7132,36,6.05,0.11,,3816,18,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
3810,20,14.2,1.8,,5678,8138,36,5.28,0.06,,4326,19,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
4899,15,3.9,0.5,,3460,10356,13,6.34,0.06,1U,5444,7,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17
6595,15,31,8,10,0,13816,13,6.03,0.12,1NU,7203,7,19,32,K,,0,,3/2+,365,,5,ms,0.365,0.005,B-,100,,13817,13,20,31,Ca,1-Mar-2016,Wang Jimin and Huang Xiaolong,2025-10-17

