mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,441.92,3202,35,,,,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,3.1258,0,,2220,1424,35,6.1,,,892,21,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,578.0,3066,35,,,A,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,824.28,2820,35,,,1NU,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,159.526,3484,35,,,1NU,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,1325.4,2319,35,,,,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,246.387,3398,35,,,,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,0.9339,0,,660,2984,35,7.4,,,1734,18,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,805.8,2838,35,,,1NU,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
,,,,,107.945,3536,35,,,1NU,,,43,62,Tc,,0,,(3/2-),7.64,,6,m,458.4,3.6,B-,100,,3650,40,44,61,Ru,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2025-10-17
