mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
11.83,0.78,0.028,0.0000028,,532.4,47,3,6,0.06,A,34.8,2.2,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
29.53,0.82,1.26,0.00126,,465.64,113,3,5.5,0.055,A,84,2.2,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
45.69,0.86,0.002,0.0000002,,407.2,172,3,8.9,0.089,,126.2,2.2,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
125,0.96,3.4,0.034,,143.39,436,3,6.9,0.069,A,310.7,2.3,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
135.91,0.97,5,0.5,,109.21,470,3,6.9,0.069,A,334.1,2.2,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
140.06,0.98,1.3,0.013,,96.4,483,3,7.5,0.075,1NU,342.9,2.3,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
144.08,0.98,21,2.1,0.00000000234,84.00,490,10,6.3,0.063,A,351.2,2,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
157.73,0.99,8.9,0.089,,42.21,537,3,6.8,0.068,1NU,379.3,2.1,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17
171.7,1,60,6,232385202876.89548,0.0,580,10,6.1,0.061,1NU,407.5,2,94,149,Pu,,0,,7/2+,4.956,,3,h,17841.6,10.8,B-,100,,579.6,26,95,148,Am,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2025-10-17

