mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
54.6,8,0.084,0.02,,2061.264,202,27,6.29,0.23,1NU,148,19,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
81.2,8.4,0.17,0.03,,1972.288,291,27,6.49,0.16,1NU,210,19,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
109.2,8.7,0.21,0.04,,1882.867,380,27,6.77,0.14,1NU,272,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
117.6,8.8,0.00053,0.00008,,1856.787,406,27,9.47,0.12,1NU,290,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
159.4,9.3,0.017,0.006,,1730.935,532,27,8.35,0.17,1NU,374,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
163.7,9.3,0.23,0.07,,1718.312,545,27,7.25,0.16,1NU,383,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
169,36,84,1,,2641.56,560,50,6.1,,A,439,31,79,121,Au,,1010,40,12-,18.7,,5,h,67320,1800,B-,84,1,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
190.3,9.5,0.12,0.06,,1641.451,622,27,7.73,0.23,1NU,434,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
194,9.6,3.8,0.6,,1630.899,632,27,6.25,0.1,1NU,440,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
207.3,9.7,10.9,1.7,,1593.442,670,27,5.88,0.1,1NU,465,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
215.5,9.7,0.63,0.11,,1570.283,693,27,7.17,0.1,1NU,480,17,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
333,11,0.07,0.04,0.0000000000035,1254.105,1009,27,8.7,0.3,1NU,679,18,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
421,11,0.23,0.04,0.000000000008,1029.351,1234,27,8.49,0.09,1NU,817,17,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
692,12,4.7,1,0.0000000000464,367.945,1895,27,7.87,0.1,1NU,1208,17,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17
848,12,79,3,,0.0,2263,27,6.94,0.03,1NU,1419,15,79,121,Au,,0,,(1-),48.4,,3,m,2904,18,B-,100,,2263,27,80,120,Hg,1-Aug-2023,F.G. KONDEV,2025-10-17

