mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,,,,27.77,3402,16,,,1NU,,,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
,,,,,2.67,3427,16,,,1NU,,,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
416,6.7,1.5,0,,2249.64,1180,16,5.5,,A,764,10,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
443.9,6.8,1.3,0,,2182.85,1247,16,5.6,,A,804,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
463.9,6.8,1.1,0,,2135.32,1295,16,5.7,,A,832,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
495.5,6.9,0.96,0,,2060.58,1369,16,5.9,,,875,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
545.4,6.9,4.4,0,,1943.85,1486,16,5.4,,A,941,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
579.5,7,1.9,0,,1864.94,1565,16,5.8,,,987,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
583.3,7,0.7,0,,1856.34,1574,16,6.3,,,992,10,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
587.8,7,1.8,0,,1845.92,1584,16,5.9,,,998,10,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
640.6,7.1,1.5,0,,1724.93,1705,16,6.1,,,1066,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
835.6,7.2,1.1,0,,1285.79,2144,16,6.6,,,1310,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
843.9,7.2,1.3,0,,1267.30,2163,16,6.5,,,1320,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
876.8,7.3,3,0,,1194.43,2236,16,6.2,,,1359,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
886.5,7.3,1.7,0,,1172.88,2257,16,6.5,,,1372,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
887.7,7.3,0.52,0,,1170.20,2260,16,7,,1NU,1373,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
892.5,7.3,0.61,0,,1159.58,2270,16,7,,,1379,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
933.9,7.3,1.6,0,,1068.05,2362,16,6.6,,1NU,1428,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
938,7.3,0.23,0,,1058.90,2371,16,7.5,,,1434,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
943.9,7.3,1.9,0,,1045.94,2384,16,6.6,,,1441,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
974.7,7.3,0.14,0,,978.07,2452,16,7.7,,A,1478,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
982.4,7.3,0.95,0,,961.06,2469,16,6.9,,,1487,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
986.7,7.3,2,0,,951.63,2478,16,6.6,,,1492,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
995.8,7.3,0.99,0,,931.57,2498,16,6.9,,,1503,9,58,89,Ce,,0,,(5/2-),56.4,,10,s,56.4,1,B-,100,,3430,16,59,88,Pr,9-Mar-2022,N. Nica and B. Singh,2025-10-17
